id,shop_name,display_name,brand_name,original_price,sale_price,image_url,rank
253,iHerb,마그네슘 캡슐 400mg 베지 캡슐 180정,NOW Foods,17745.0,17745,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now01283/u/51.jpg",53
254,iHerb,PepZin GI® 아연 l-카르노신 복합체 베지 캡슐 120정,Doctor's Best,27495.0,27495,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/drb/drb00136/u/82.jpg",54
255,iHerb,비타민D3 50mcg(2000IU) 피쉬 젤라틴 소프트젤 360정,California Gold Nutrition,18900.0,18900,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cgn/cgn01180/u/202.jpg",55
256,iHerb,마그네슘 함유 액상 칼슘 천연 오렌지 맛 474 ml(16fl oz),ChildLife Essentials,32319.0,32319,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cdl/cdl10700/u/79.jpg",56
257,iHerb,테스토스테론 부스터 60정,SIXSTAR,16310.0,16310,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/msc/msc60311/u/79.jpg",57
258,iHerb,NMN 175mg 베지 캡슐 180정,California Gold Nutrition,56727.0,56727,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cgn/cgn02335/u/30.jpg",58
259,iHerb,메틸 B-12 1000mcg 로렌지 사탕 100정,NOW Foods,10473.0,10473,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now00495/u/69.jpg",59
260,iHerb,기본 B 복합체 캡슐 60정,Thorne,37017.0,37017,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/thr/thr10403/u/54.jpg",60
261,iHerb,마그네슘시트레이트 베지 캡슐 120정(캡슐 1정당 133mg),NOW Foods,16128.0,16128,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now01294/u/77.jpg",61
262,iHerb,Immunity 아스코르브산 나트륨 결정질 분말 227g(8oz),NutriBiotic,13409.0,13409,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nbc/nbc00450/u/69.jpg",62
263,iHerb,징크피콜리네이트 15mg 캡슐 60정,Thorne,19932.0,19932,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/thr/thr21002/u/37.jpg",63
264,iHerb,칼슘 마그네슘 아연 비타민D3 함유 코팅 정제 100정,Nature's Bounty,8977.0,8977,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nrt/nrt04290/u/63.jpg",64
265,iHerb,액상 비타민C 천연 오렌지 맛 118ml(4fl oz),ChildLife Essentials,12215.0,12215,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cdl/cdl10200/u/117.jpg",65
266,iHerb,Kinoko® 플래티넘 AHCC® 750mg 베지 캡슐 60정,Quality of Life,100049.0,100049,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/qll/qll00337/u/70.jpg",66
267,iHerb,Hema-Plex 건강한 적혈구를 위한 필수 영양소가 함유된 철분 서방정 60정,NaturesPlus,23645.0,23645,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nap/nap03762/u/10.jpg",67
268,iHerb,액상 엽록소 천연 민트 향 473ml(16fl oz),NOW Foods,21791.0,21791,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now02644/u/68.jpg",68
269,iHerb,알파리포산 600 600mg 베지 캡슐 60정,Doctor's Best,19353.0,19353,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/drb/drb00133/u/123.jpg",69
270,iHerb,글리신 1000 mg 베지 캡슐 100정,NOW Foods,13705.0,13705,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now00107/u/27.jpg",70
271,iHerb,타우린 1000mg 베지 캡슐 100정,NOW Foods,11283.0,11283,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now00142/u/54.jpg",71
272,iHerb,Camilia® 이앓이 통증 완화제 1개월 이상 30회분 각 1ml(0.034fl oz),Boiron,17140.0,17140,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/boi/boi05409/u/99.jpg",72
273,iHerb,모발 성장 보충제 60정,Viviscal,60202.0,60202,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/viv/viv00038/u/10.jpg",73
274,iHerb,비오틴 10000mcg 120정,21st Century,11419.0,11419,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cen/cen27757/u/61.jpg",74
275,iHerb,프로바이오틱-10 250억 베지 캡슐 100정,NOW Foods,40342.0,40342,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now02933/u/45.jpg",75
276,iHerb,원 데일리 남성 건강 100정,21st Century,7639.0,7639,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cen/cen27305/u/87.jpg",76
277,iHerb,비건 메틸 엽산 400mcg 베지 캡슐 60정,Jarrow Formulas,12917.0,12917,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/jrw/jrw30006/u/117.jpg",77
278,iHerb,Alive! 어린이용 프리미엄 구미젤리 종합비타민 체리 포도 오렌지 맛 구미젤리 90개,Nature's Way,19338.0,19338,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nwy/nwy15789/u/44.jpg",78
279,iHerb,어린이용 DHA™ 구미젤리 츄 만 3세 이상 트로피컬 펀치 구미젤리 30개(구미젤리 1개당 355mg),Nordic Naturals,26567.0,26567,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nor/nor01709/u/87.jpg",79
280,iHerb,OptiMSM 함유 글루코사민 콘드로이틴 MSM 베지 캡슐 240정,Doctor's Best,38736.0,38736,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/drb/drb00081/u/121.jpg",80
281,iHerb,칼슘 마그네슘 아연 + D3 250정,21st Century,13966.0,13966,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cen/cen28048/u/13.jpg",81
282,iHerb,피콜린산 아연 22mg 캡슐 60정,Swanson,5396.0,5396,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/swv/swv11113/u/56.jpg",82
283,iHerb,비타민D + K2 30ml(1fl oz),Thorne,45560.0,45560,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/thr/thr50001/u/107.jpg",83
284,iHerb,투 퍼 데이 종합비타민 V2 캡슐 120정,Life Extension,28598.0,28598,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/lex/lex01001/u/25.jpg",84
285,iHerb,글루코사민 콘드로이틴 MSM 베지 캡슐 360정,Doctor's Best,58092.0,58092,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/drb/drb00364/u/116.jpg",85
286,iHerb,옵티마이즈드 아슈와간다 베지 캡슐 60정(캡슐 1정당 125mg),Life Extension,11212.0,11212,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/lex/lex88806/u/102.jpg",86
287,iHerb,D3 + K2 식물성 125mcg/100mcg 베지 소프트젤 60정,Sports Research,37435.0,37435,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/sre/sre01134/u/86.jpg",87
288,iHerb,메가D-3 및 MK-7 120정,NOW Foods,37113.0,37113,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now00386/u/8.jpg",88
289,iHerb,글루코사민 콘드로이틴 MSM 플러스 히알루론산 베지 캡슐 120정,California Gold Nutrition,25530.0,25530,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cgn/cgn01071/u/95.jpg",89
290,iHerb,LactoBif® 65 프로바이오틱 베지 캡슐 30정,California Gold Nutrition,25233.0,25233,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cgn/cgn01904/u/118.jpg",90
291,iHerb,유기농 치아 씨 340g(12oz),Mamma Chia,8429.0,8429,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/mch/mch00233/u/14.jpg",91
292,iHerb,LactoBif® 5 프로바이오틱 50억CFU 베지 캡슐 120정,California Gold Nutrition,24268.0,24268,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cgn/cgn02522/u/21.jpg",92
293,iHerb,바다 요오드 함유 비타민D 및 K 캡슐 60정,Life Extension,26909.0,26909,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/lex/lex20406/u/85.jpg",93
294,iHerb,비타민D3 + K2 대두 무함유 베지 캡슐 60정,Solaray,16724.0,16724,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/sor/sor38584/u/78.jpg",94
295,iHerb,Purr 질 프로바이오틱 구미젤리 파인애플 구미젤리 60개,Lemme,42712.0,42712,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/lmm/lmm54912/u/8.jpg",95
296,iHerb,NAD+ Cell Regenerator 100mg 베지 캡슐 30정,Life Extension,26909.0,26909,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/lex/lex19043/u/67.jpg",96
297,iHerb,유기농 강황 커큐민 베지 캡슐 180정,NatureWise,32297.0,32297,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/ntw/ntw00611/u/43.jpg",97
298,iHerb,고흡수 CoQ10 100mg 소프트젤 120정,Doctor's Best,24958.0,24958,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/drb/drb00183/u/131.jpg",98
299,iHerb,C-1000 100정,NOW Foods,11285.0,11285,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now00680/u/25.jpg",99
300,iHerb,표준화된 아슈와간다 추출물 450mg 베지 캡슐 180정,NOW Foods,20740.0,20740,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now04593/u/27.jpg",100
301,Kakao Gift,"""독일 명품 비타민"" 오쏘몰 이뮨 멀티비타민&미네랄 8입(7+1) - 추석 기획팩 (공식수입)",오쏘몰,34000.0,34000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250922085259_f5ca7c118084405b9049904783bff24e.jpg,1
302,Kakao Gift,"""면역력 선물"" [정관장] 에브리타임 레귤러 (10ml x 30포) _ 대한민국 명품 홍삼정농축액 함유",정관장,59900.0,55000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250911095259_67289e883bf849febf376cfdfa7742e5.jpg,2
303,Kakao Gift,"""한국인 맞춤 비타민"" 옵티젠 이뮨 멀티비타민&미네랄 10입+1입 / 1박스 (+1입추가 & 쇼핑백 GIFT)",옵티젠,29900.0,29900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250922090047_c4e1c3f6aa8c40ed8925d4ce95018890.jpg,3
304,Kakao Gift,"""독일 명품 비타민"" 오쏘몰 이뮨 멀티비타민&미네랄 30입 - 추석 기획팩 (공식수입)",오쏘몰,99000.0,99000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250922085104_c08e212fd58e45adae511c9ad7294f20.jpg,4
305,Kakao Gift,[정관장] 에브리타임 샷 (20ml x 30병) _ 대한민국 명품 홍삼정농축액 함유,정관장,69900.0,66400,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250926093952_bd97a8a3acc046a78ac1ae19e002a240.jpg,5
306,Kakao Gift,"""에너지선물"" [정관장] 활기력 에너지박스 (20ml x 20병)",정관장,39900.0,39900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240709102504_a400bd1f9c81422c9b0926152f79ba88.jpg,6
307,Kakao Gift,"""독일 명품 비타민"" 오쏘몰 이뮨 멀티비타민&미네랄 21입 - 추석 기획팩 (공식수입)",오쏘몰,79000.0,79000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250417134407_12e23d0c557e48c08a89986366e63791.jpg,7
308,Kakao Gift,"[정관장] 활기력부스터 박스 (400mg x 20정 + 20ml x 20병,이중복합제형)",정관장,58500.0,53000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250929110058_240cda8b13d949eea21547035ed5b4fa.jpg,8
309,Kakao Gift,[센트룸] 맛있는 멀티비타민 미네랄 구미 (80구미),센트룸,23000.0,23000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250912105920_cba01ec6472b419f8c5d35ad9e2d367a.jpg,9
310,Kakao Gift,"""명품 비타민"" 뉴트리포유 듀얼+ 이뮨 종합 멀티비타민&미네랄 7입+2입 추가 증정 - 선물하기 단독 에디션",건강식품,19900.0,19900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250922155835_135391b3126d4e19820118dc8a792c49.jpg,10
311,Kakao Gift,"""간건강+스트레스 피로개선""옵티젠 바이탈 밀크씨슬&비타민(B,C,D,E) 10입 / 1박스 (+쇼핑백&키링)",옵티젠,29900.0,29900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250919183616_a8005a7e1dd647c5bfbf2be67111e01e.jpg,11
312,Kakao Gift,"""당신을 위한 면역력"" 원기담 6년근 홍삼정 활력 20gx20병_2025 추석 에디션 포장",원기담,29500.0,29500,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250922135630_7ab73560daf34a34ae445e1bd6165231.jpg,12
313,Kakao Gift,"[추천GIFT] ""활력과 기력이 필요한 당신"" 6년근 홍삼 활기담 홍삼 앰플 30병 (쇼핑백)_건강기능식품 (+키링)",려원담,50000.0,50000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250925173225_3da290d5accb4738a9236efeaab926fb.jpg,13
314,Kakao Gift,"""에너지선물"" [정관장] 활기력 맥스 에너지박스 (20ml x 16병)",정관장,39900.0,37900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250822104119_c79e8bd2d6c949ebaab5babff80cf75a.jpg,14
315,Kakao Gift,[정관장] 에브리타임 (10ml x 30포) _ 대한민국 명품 홍삼,정관장,102000.0,92000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250911102608_c973ad48b2bb4d54a3a6e46a60a34a13.jpg,15
316,Kakao Gift,오쏘몰 이뮨 멀티비타민&미네랄 10입 + 카카오 단독 슬리브 포장 (공식수입),오쏘몰,48000.0,48000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250905171758_013b5faee3c742e1845f7c835e388c81.jpg,16
317,Kakao Gift,"""단독/쇼핑백"" 아임비타 멀티비타민 이뮨샷 1박스(10입) + 추석 힐링굿즈 / 마시는 액상비타민 부모님 직장인 수험생 선물 추석 배쓰밤",종근당건강,29900.0,29900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250925151406_856c4844d57c49cdb18c0b7e07949978.jpg,17
318,Kakao Gift,[정관장] 에브리타임 샷 (20ml x 20병) _ 대한민국 명품 홍삼정농축액 함유,정관장,50000.0,47200,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250911102423_76562725fddb4dd3b783f7571bf3181e.jpg,18
319,Kakao Gift,"""한국인 맞춤 비타민"" 옵티젠 이뮨 멀티비타민&미네랄 / 옵티마 리프레쉬 마그네슘&징코플러스/ 바이탈 밀크씨슬&비타민 (7입) 택1 (+키링&쇼핑백)",옵티젠,27900.0,24000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250922100906_2435029d249f496dbb78b2e7da6b2831.jpg,19
320,Kakao Gift,"""독일 오쏘몰 신제품"" 오쏘몰 바이탈 m/f 남성/여성 선택가능 14입 + 이뮨 1입 추가 증정 - 추석 기획팩 (공식수입)",오쏘몰,59800.0,59800,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250926164722_2a2f258c5c8240e097f172334e2c70db.jpg,20
321,Kakao Gift,[정관장] 에브리타임 샷 코어 (20ml x 30병) _ 대한민국 명품 홍삼,정관장(LuX),129000.0,103000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250911100209_cd13dad079e2418cab9edc2d98d4d60c.jpeg,21
322,Kakao Gift,"""본품+2병증정"" GNM 올인원 이뮨 액상 종합비타민 2박스 (총 14+2병) / 멀티비타민 이뮨비타민 부모님 직장인 선물",GNM자연의품격,32900.0,32900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250804085834_044f2cb3a0e046cfa6f4cda27ff92429.jpg,22
323,Kakao Gift,"""면역력 증진"" 정원삼 6년근 고려홍삼정 365스틱 30포",정원삼,27800.0,27800,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250515235516_d15115b9c0be437fb1039486f2a305ef.jpg,23
324,Kakao Gift,"""한판에 멀티비타민+밀크씨슬+루테인+알티지오메가3"" GNM 올인원 뉴트리션 비타민 1박스/ 부모님 직장인 선물",GNM자연의품격,34900.0,34900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250929091031_045ad754d50940bc953189b1191bc55a.jpg,24
325,Kakao Gift,"""올인원 명품비타민"" 이뮨 멀티비타민 미네랄 7+2입 마시는 액상 종합 비타민 수험생 직장인 추석 부모님 건강",종근당,23800.0,21400,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250924144737_595e1ab23732456d9d36a36c84af60f9.jpg,25
326,Kakao Gift,"""진세노 10mg✨"" [단독에디션] 춘식이가 응원해! 힘내라 홍삼정 6년근 홍삼스틱 30포 1박스/생일 축하 졸업 입학 응원",설혜담,18900.0,18900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250915103629_6d80cd325c38489897a5d79bee1287d1.jpg,26
327,Kakao Gift,"""하루1병 건강관리"" 한삼인 홍삼진 굿데이앰플 20병+선물포장(쇼핑백)+감사카드증정+리뷰 스벅쿠폰//직장인선물",농협-한삼인,29800.0,29800,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250918105729_4fa2d2323d1247b68191212760f92658.jpg,27
328,Kakao Gift,"""보자기포장"" [정관장] 에브리타임 소프트 보자기 (10ml x 30포) _ 대한민국 명품 홍삼",정관장,77000.0,65500,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240411145000_c63bfbd06e484372b02497cbb274a09e.jpg,28
329,Kakao Gift,"""명품 비타민"" 뉴트리포유 듀얼+ 이뮨 종합 멀티비타민&미네랄 10입+2입 추가 증정 - 선물하기 단독 혜택",건강식품,29900.0,29900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250522111020_5db4d13d11b9437196a3a40c44ca4a9a.jpg,29
330,Kakao Gift,[정관장] 활기력 (20ml x 10병),정관장,29000.0,29000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250707082607_8bbbfe2e4a3641e3996324de4c0e3909.jpeg,30
331,Kakao Gift,[카카오 단독 추석 패키지 증정] 센트룸 Best 멀티비타민 6종 택1 (맨/우먼/칼슘+D/에너지B),센트룸,27000.0,27000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250912110434_9ca983962c574515aca09f834dc3d93c.jpg,31
332,Kakao Gift,"""건강선물 추천"" 영국에서 온 프리미엄 비타민 홀랜드앤바렛 영양제 3종 세트 (필케이스 증정)+ 오간자 선물포장",홀랜드앤바렛,34500.0,34500,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250923092937_2e8a84fe076e4da795e16f6bf9a46e1b.jpg,32
333,Kakao Gift,"""하루 한포 건강"" [단독] 배를 품은 도라지스틱 30포x12g 국산 도라지,배 함유! (+약과메모잇)",위블리즈,19800.0,19800,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250919184556_a3e96e70a80d4fe9a51e3d0813d52860.jpg,33
334,Kakao Gift,"""선물하기 1등 콜라겐"" 아일로 타입1 콜라겐 비오틴 앰플 28일분 달항아리 기프트 세트 (본품+달항아리 포장+쇼핑백)",아일로,59900.0,59900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250912142247_90fa489e3e76482ea26b91c66758f4f0.jpg,34
335,Kakao Gift,"""독일 명품 비타민"" 오쏘몰 이뮨 멀티비타민&미네랄 60입 - NEW 시그니처 기획팩 (공식수입)",오쏘몰,187000.0,187000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250922093051_947090e88508410eb55c1093fe47479c.jpg,35
336,Kakao Gift,[정관장] 아미노 활기력샷 (20ml x 30병),정관장,49000.0,49000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250929091906_ed6ebf6d9358421cb05c3acb504eb352.jpg,36
337,Kakao Gift,"""독일 오쏘몰 신제품"" 오쏘몰 바이탈 m/f 남성/여성 선택가능 30입 - 추석 기획팩 (공식수입)",오쏘몰,99000.0,99000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250922092340_48df9311d33c46878e02c1a1caa800ab.jpg,37
338,Kakao Gift,"""지삼(地蔘)"" [정관장] 에브리타임 리미티드 (10ml x 30포) _ 대한민국 명품 홍삼",정관장(LuX),133000.0,123000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250911101344_c1070cd34e45421a80fa8a65764067d4.jpg,38
339,Kakao Gift,[정관장] 활기력부스터 3X (30입) [홍삼&고함량비타민&미네랄],정관장(LuX),125000.0,110000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250903151450_defd4827653843539e5e9da50a817a50.jpg,39
340,Kakao Gift,"""고함량 비타민C"" 고려은단 메가도스C 3000 100포 / 분말비타민C",고려은단,24900.0,24900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250923120548_190dfc3e654b44c3a77698419e5f1162.jpg,40
341,Kakao Gift,"""올인원 명품비타민"" 이뮨 종합 멀티비타민 14+2입 미네랄 이뮨비타민 수험생 직장인 부모님 건강",종근당,45500.0,39800,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250929163759_90a4025c2f3443d581052c07af75f345.jpg,41
342,Kakao Gift,"""선물하기 1등 비타민젤리"" 노티드 비타민 꾸미 선물세트 단독에디션(120구미) + 스크래치쿠폰 + 쇼핑백 증정 / 멀티비타민",노티드(건강),30000.0,30000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250917104850_2095e048a29b420a88a98b8578e903c5.jpg,42
343,Kakao Gift,"""단독/2입추가증정"" 이뮨 멀티비타민 10+2입 마시는 액상 종합 비타민 수험생 직장인 추석 부모님 건강",종근당,29900.0,29900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250919132116_d39fe58b343f442d8de1dc591ccaed58.jpg,43
344,Kakao Gift,침향환 골드 침향 60환 1세트,종근당,69500.0,59000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250717161655_483846c07ca04a35be51e7dac042c753.jpg,44
345,Kakao Gift,[센트룸] 맛있는 멀티비타민 미네랄 구미 (40구미),센트룸,15000.0,15000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250219135525_5f161bbcd57047e686e880573275c4c9.jpg,45
